REF_AREA,Reference area,DOMAIN,Domain,TIME_PERIOD,mean_normalized_measure
AUT,Austria,HSL_8,Civic engagement,2019,0.8112552107457156
AUT,Austria,HSL_8,Civic engagement,2020,0.6314007602585283
AUT,Austria,HSL_8,Civic engagement,2021,0.4515463097713411
AUT,Austria,HSL_8,Civic engagement,2022,0.5234847147532585
AUT,Austria,HSL_8,Civic engagement,2023,0.595423119735176
AUT,Austria,HSL_8,Civic engagement,2024,0.6673615247170934
AUT,Austria,HSL_9,Environmental quality,2004,0.4998725864172817
AUT,Austria,HSL_9,Environmental quality,2005,0.499888925838963
AUT,Austria,HSL_9,Environmental quality,2006,0.49987375088432084
AUT,Austria,HSL_9,Environmental quality,2007,0.4999024922268234
AUT,Austria,HSL_9,Environmental quality,2008,0.49992043153860627
AUT,Austria,HSL_9,Environmental quality,2009,0.49992495338285287
AUT,Austria,HSL_9,Environmental quality,2010,0.4999582154218384
AUT,Austria,HSL_9,Environmental quality,2011,0.4999549704399503
AUT,Austria,HSL_9,Environmental quality,2012,0.5668991959283575
AUT,Austria,HSL_9,Environmental quality,2013,0.4999745854075964
AUT,Austria,HSL_9,Environmental quality,2014,0.49997821298173256
AUT,Austria,HSL_9,Environmental quality,2015,0.5150323243765599
AUT,Austria,HSL_9,Environmental quality,2016,0.49998943380631067
AUT,Austria,HSL_9,Environmental quality,2017,0.499849420516265
AUT,Austria,HSL_9,Environmental quality,2018,0.564707636158412
AUT,Austria,HSL_9,Environmental quality,2019,0.4998013456159431
AUT,Austria,HSL_9,Environmental quality,2020,0.4998687796853964
AUT,Austria,HSL_9,Environmental quality,2021,0.0
AUT,Austria,HSL_9,Environmental quality,2022,0.0
AUT,Austria,HSL_9,Environmental quality,2023,0.0
AUT,Austria,HSL_9,Environmental quality,2024,0.0
BEL,Belgium,HSL_1,Income and wealth,2004,0.5197991220839051
BEL,Belgium,HSL_1,Income and wealth,2005,0.49667456188968395
BEL,Belgium,HSL_1,Income and wealth,2006,0.47682007685749855
BEL,Belgium,HSL_1,Income and wealth,2007,0.4630662758071609
BEL,Belgium,HSL_1,Income and wealth,2008,0.5248823895839687
BEL,Belgium,HSL_1,Income and wealth,2009,0.505702861952862
BEL,Belgium,HSL_1,Income and wealth,2010,0.5667043666331868
BEL,Belgium,HSL_1,Income and wealth,2011,0.48164863533112323
BEL,Belgium,HSL_1,Income and wealth,2012,0.4747606461471694
BEL,Belgium,HSL_1,Income and wealth,2013,0.45263537464050907
BEL,Belgium,HSL_1,Income and wealth,2014,0.4056808803985416
BEL,Belgium,HSL_1,Income and wealth,2015,0.4456287018080548
BEL,Belgium,HSL_1,Income and wealth,2016,0.44681273145327344
BEL,Belgium,HSL_1,Income and wealth,2017,0.49335955737119874
BEL,Belgium,HSL_1,Income and wealth,2018,0.2490255669194904
BEL,Belgium,HSL_1,Income and wealth,2019,0.2694755472762964
BEL,Belgium,HSL_1,Income and wealth,2020,0.22581804682863024
BEL,Belgium,HSL_1,Income and wealth,2021,0.22064188165148255
BEL,Belgium,HSL_1,Income and wealth,2022,0.3920267402971582
BEL,Belgium,HSL_1,Income and wealth,2023,0.15270935960591134
BEL,Belgium,HSL_1,Income and wealth,2024,0.15270935960591134
BEL,Belgium,HSL_10,Safety,2004,0.10162062695352811
BEL,Belgium,HSL_10,Safety,2005,0.09510071427638628
BEL,Belgium,HSL_10,Safety,2006,0.3971442563597015
BEL,Belgium,HSL_10,Safety,2007,0.42503388854014934
BEL,Belgium,HSL_10,Safety,2008,0.43149261885221096
BEL,Belgium,HSL_10,Safety,2009,0.14535138697331693
BEL,Belgium,HSL_10,Safety,2010,0.43548190845765544
BEL,Belgium,HSL_10,Safety,2011,0.43703730324204726
BEL,Belgium,HSL_10,Safety,2012,0.4358694541108947
BEL,Belgium,HSL_10,Safety,2013,0.4313230274120495
BEL,Belgium,HSL_10,Safety,2014,0.43459648936818984
BEL,Belgium,HSL_10,Safety,2015,0.43297689488145025
BEL,Belgium,HSL_10,Safety,2016,0.42837366429302737
BEL,Belgium,HSL_10,Safety,2017,0.42749259126915545
BEL,Belgium,HSL_10,Safety,2018,0.4272124819290797
BEL,Belgium,HSL_10,Safety,2019,0.4298706541070478
BEL,Belgium,HSL_10,Safety,2020,0.4222712778762159
BEL,Belgium,HSL_10,Safety,2021,0.4873408356670578
BEL,Belgium,HSL_10,Safety,2022,0.48874001525946137
BEL,Belgium,HSL_10,Safety,2023,0.5000000000000001
BEL,Belgium,HSL_10,Safety,2024,0.5000000000000001
BEL,Belgium,HSL_11,Subjective well-being,2004,0.29397105218661057
BEL,Belgium,HSL_11,Subjective well-being,2005,0.29397105218661057
BEL,Belgium,HSL_11,Subjective well-being,2006,0.29397105218661057
BEL,Belgium,HSL_11,Subjective well-being,2007,0.35187420126768415
BEL,Belgium,HSL_11,Subjective well-being,2008,0.36318308987833664
BEL,Belgium,HSL_11,Subjective well-being,2009,0.3589157831150025
BEL,Belgium,HSL_11,Subjective well-being,2010,0.3546484763516684
BEL,Belgium,HSL_11,Subjective well-being,2011,0.35966798479784423
BEL,Belgium,HSL_11,Subjective well-being,2012,0.35966798479784423
BEL,Belgium,HSL_11,Subjective well-being,2013,0.38096222194411117
BEL,Belgium,HSL_11,Subjective well-being,2014,0.3512550377568458
BEL,Belgium,HSL_11,Subjective well-being,2015,0.3512550377568458
BEL,Belgium,HSL_11,Subjective well-being,2016,0.3512550377568458
BEL,Belgium,HSL_11,Subjective well-being,2017,0.3949544830067527
BEL,Belgium,HSL_11,Subjective well-being,2018,0.3815081025919427
BEL,Belgium,HSL_11,Subjective well-being,2019,0.4140851237288574
BEL,Belgium,HSL_11,Subjective well-being,2020,0.40753205388198777
BEL,Belgium,HSL_11,Subjective well-being,2021,0.41049290617810125
BEL,Belgium,HSL_11,Subjective well-being,2022,0.4025078279298798
BEL,Belgium,HSL_11,Subjective well-being,2023,0.5254810830743528
BEL,Belgium,HSL_11,Subjective well-being,2024,0.5254810830743528
BEL,Belgium,HSL_2,Work and job quality,2004,0.32704988718442884
BEL,Belgium,HSL_2,Work and job quality,2005,0.3259968987733187
BEL,Belgium,HSL_2,Work and job quality,2006,0.3192522764488139
BEL,Belgium,HSL_2,Work and job quality,2007,0.2736261352660021
BEL,Belgium,HSL_2,Work and job quality,2008,0.28127186900192896
BEL,Belgium,HSL_2,Work and job quality,2009,0.279457958958159
BEL,Belgium,HSL_2,Work and job quality,2010,0.3031412550443604
BEL,Belgium,HSL_2,Work and job quality,2011,0.25617961022403796
BEL,Belgium,HSL_2,Work and job quality,2012,0.26478245875133827
BEL,Belgium,HSL_2,Work and job quality,2013,0.34536383417108946
BEL,Belgium,HSL_2,Work and job quality,2014,0.2527560117549107
BEL,Belgium,HSL_2,Work and job quality,2015,0.27728856258723705
BEL,Belgium,HSL_2,Work and job quality,2016,0.25199651720725696
BEL,Belgium,HSL_2,Work and job quality,2017,0.3231204863466538
BEL,Belgium,HSL_2,Work and job quality,2018,0.4081622988775875
BEL,Belgium,HSL_2,Work and job quality,2019,0.33965076307905956
BEL,Belgium,HSL_2,Work and job quality,2020,0.3314586569300573
BEL,Belgium,HSL_2,Work and job quality,2021,0.2928004078964134
BEL,Belgium,HSL_2,Work and job quality,2022,0.32751681337809535
BEL,Belgium,HSL_2,Work and job quality,2023,0.38942146432934954
BEL,Belgium,HSL_2,Work and job quality,2024,0.38942146432934954
BEL,Belgium,HSL_3,Housing,2004,0.47623720044641815
BEL,Belgium,HSL_3,Housing,2005,0.5088237062505918
BEL,Belgium,HSL_3,Housing,2006,0.5534638854276683
BEL,Belgium,HSL_3,Housing,2007,0.597160181022972
BEL,Belgium,HSL_3,Housing,2008,0.5251889033135249
BEL,Belgium,HSL_3,Housing,2009,0.530777305854872
BEL,Belgium,HSL_3,Housing,2010,0.4063178234304344
BEL,Belgium,HSL_3,Housing,2011,0.4065830774469871
BEL,Belgium,HSL_3,Housing,2012,0.3645566290891293
BEL,Belgium,HSL_3,Housing,2013,0.39884355474920535
BEL,Belgium,HSL_3,Housing,2014,0.38836605999974627
BEL,Belgium,HSL_3,Housing,2015,0.360811602277534
BEL,Belgium,HSL_3,Housing,2016,0.3690667901842098
BEL,Belgium,HSL_3,Housing,2017,0.38053479061050555
BEL,Belgium,HSL_3,Housing,2018,0.365470625521483
BEL,Belgium,HSL_3,Housing,2019,0.3653090244334916
BEL,Belgium,HSL_3,Housing,2020,0.3899029731971603
BEL,Belgium,HSL_3,Housing,2021,0.3604116045548194
BEL,Belgium,HSL_3,Housing,2022,0.28550246702708865
BEL,Belgium,HSL_3,Housing,2023,0.4802206544666895
BEL,Belgium,HSL_3,Housing,2024,0.4802206544666895
BEL,Belgium,HSL_4,Work-life balance,2004,1.0
BEL,Belgium,HSL_4,Work-life balance,2005,1.0
BEL,Belgium,HSL_4,Work-life balance,2006,0.9492417707008486
BEL,Belgium,HSL_4,Work-life balance,2007,0.8984835414016973
BEL,Belgium,HSL_4,Work-life balance,2008,0.8477253121025459
BEL,Belgium,HSL_4,Work-life balance,2009,0.7969670828033945
BEL,Belgium,HSL_4,Work-life balance,2010,0.7462088535042432
BEL,Belgium,HSL_4,Work-life balance,2011,0.6954506242050917
BEL,Belgium,HSL_4,Work-life balance,2012,0.6446923949059403
BEL,Belgium,HSL_4,Work-life balance,2013,0.4125080025189382
BEL,Belgium,HSL_4,Work-life balance,2014,0.40931628178501106
BEL,Belgium,HSL_4,Work-life balance,2015,0.4061245610510839
BEL,Belgium,HSL_4,Work-life balance,2016,0.40293284031715676
BEL,Belgium,HSL_4,Work-life balance,2017,0.3997411195832296
BEL,Belgium,HSL_4,Work-life balance,2018,0.39654939884930246
BEL,Belgium,HSL_4,Work-life balance,2019,0.3872471830709584
BEL,Belgium,HSL_4,Work-life balance,2020,0.3779449672926143
BEL,Belgium,HSL_4,Work-life balance,2021,0.3686427515142702
BEL,Belgium,HSL_4,Work-life balance,2022,0.3593405357359261
BEL,Belgium,HSL_4,Work-life balance,2023,0.3593405357359261
BEL,Belgium,HSL_4,Work-life balance,2024,0.3593405357359261
BEL,Belgium,HSL_5,Health,2004,0.5401782943839548
BEL,Belgium,HSL_5,Health,2005,0.5452738583483909
BEL,Belgium,HSL_5,Health,2006,0.5618637293454193
BEL,Belgium,HSL_5,Health,2007,0.5597319749645027
BEL,Belgium,HSL_5,Health,2008,0.5609911614714898
BEL,Belgium,HSL_5,Health,2009,0.560043372390453
BEL,Belgium,HSL_5,Health,2010,0.559721715741622
BEL,Belgium,HSL_5,Health,2011,0.5809378248664729
BEL,Belgium,HSL_5,Health,2012,0.5720687985410688
BEL,Belgium,HSL_5,Health,2013,0.5656702596124822
BEL,Belgium,HSL_5,Health,2014,0.5861607251376807
BEL,Belgium,HSL_5,Health,2015,0.5778003772427107
BEL,Belgium,HSL_5,Health,2016,0.57854530042436
BEL,Belgium,HSL_5,Health,2017,0.578630238224226
BEL,Belgium,HSL_5,Health,2018,0.6024665077531068
BEL,Belgium,HSL_5,Health,2019,0.5612697500078268
BEL,Belgium,HSL_5,Health,2020,0.5895758689765167
BEL,Belgium,HSL_5,Health,2021,0.6843849824986099
BEL,Belgium,HSL_5,Health,2022,0.6602026318601327
BEL,Belgium,HSL_5,Health,2023,0.6604711980186352
BEL,Belgium,HSL_5,Health,2024,0.6604711980186352
BEL,Belgium,HSL_6,Knowledge and skills,2004,0.7393193620902361
BEL,Belgium,HSL_6,Knowledge and skills,2005,0.7393193620902361
BEL,Belgium,HSL_6,Knowledge and skills,2006,0.7393193620902361
BEL,Belgium,HSL_6,Knowledge and skills,2007,0.7414006714791902
BEL,Belgium,HSL_6,Knowledge and skills,2008,0.7434819808681443
BEL,Belgium,HSL_6,Knowledge and skills,2009,0.7455632902570984
BEL,Belgium,HSL_6,Knowledge and skills,2010,0.7500743670604452
BEL,Belgium,HSL_6,Knowledge and skills,2011,0.7545854438637919
BEL,Belgium,HSL_6,Knowledge and skills,2012,0.7590965206671386
BEL,Belgium,HSL_6,Knowledge and skills,2013,0.7406911108875405
BEL,Belgium,HSL_6,Knowledge and skills,2014,0.7222857011079422
BEL,Belgium,HSL_6,Knowledge and skills,2015,0.7038802913283441
BEL,Belgium,HSL_6,Knowledge and skills,2016,0.6677466986841181
BEL,Belgium,HSL_6,Knowledge and skills,2017,0.6316131060398921
BEL,Belgium,HSL_6,Knowledge and skills,2018,0.5954795133956661
BEL,Belgium,HSL_6,Knowledge and skills,2019,0.5809072288845619
BEL,Belgium,HSL_6,Knowledge and skills,2020,0.5663349443734578
BEL,Belgium,HSL_6,Knowledge and skills,2021,0.5517626598623536
BEL,Belgium,HSL_6,Knowledge and skills,2022,0.5371903753512495
BEL,Belgium,HSL_6,Knowledge and skills,2023,0.5371903753512495
BEL,Belgium,HSL_6,Knowledge and skills,2024,0.5371903753512495
BEL,Belgium,HSL_7,Social connections,2004,0.6272145800769545
BEL,Belgium,HSL_7,Social connections,2005,0.6272145800769545
BEL,Belgium,HSL_7,Social connections,2006,0.5000000000000001
BEL,Belgium,HSL_7,Social connections,2007,0.4999999999999994
BEL,Belgium,HSL_7,Social connections,2008,0.5
BEL,Belgium,HSL_7,Social connections,2009,0.5
BEL,Belgium,HSL_7,Social connections,2010,0.5000000000000001
BEL,Belgium,HSL_7,Social connections,2011,0.5000000000000001
BEL,Belgium,HSL_7,Social connections,2012,0.4860125787919003
BEL,Belgium,HSL_7,Social connections,2013,0.4348441835380475
BEL,Belgium,HSL_7,Social connections,2014,0.5
BEL,Belgium,HSL_7,Social connections,2015,0.5000000000000003
BEL,Belgium,HSL_7,Social connections,2016,0.5000000000000003
BEL,Belgium,HSL_7,Social connections,2017,0.5000000000000002
BEL,Belgium,HSL_7,Social connections,2018,0.38495773641353204
BEL,Belgium,HSL_7,Social connections,2019,0.5000000000000002
BEL,Belgium,HSL_7,Social connections,2020,0.5000000000000001
BEL,Belgium,HSL_7,Social connections,2021,0.5000000000000001
BEL,Belgium,HSL_7,Social connections,2022,0.37433823932609916
BEL,Belgium,HSL_7,Social connections,2023,0.5
BEL,Belgium,HSL_7,Social connections,2024,0.5
BEL,Belgium,HSL_8,Civic engagement,2004,0.9405889139380341
BEL,Belgium,HSL_8,Civic engagement,2005,0.9405889139380341
BEL,Belgium,HSL_8,Civic engagement,2006,0.9405889139380341
BEL,Belgium,HSL_8,Civic engagement,2007,0.9405889139380341
BEL,Belgium,HSL_8,Civic engagement,2008,0.9324591106541278
BEL,Belgium,HSL_8,Civic engagement,2009,0.9243293073702213
BEL,Belgium,HSL_8,Civic engagement,2010,0.916199504086315
BEL,Belgium,HSL_8,Civic engagement,2011,0.9055681122106727
BEL,Belgium,HSL_8,Civic engagement,2012,0.8949367203350305
BEL,Belgium,HSL_8,Civic engagement,2013,0.8843053284593881
BEL,Belgium,HSL_8,Civic engagement,2014,0.8736739365837458
BEL,Belgium,HSL_8,Civic engagement,2015,0.8908103859506464
BEL,Belgium,HSL_8,Civic engagement,2016,0.9079468353175472
BEL,Belgium,HSL_8,Civic engagement,2017,0.9250832846844478
BEL,Belgium,HSL_8,Civic engagement,2018,0.9422197340513485
BEL,Belgium,HSL_8,Civic engagement,2019,0.9593561834182491
BEL,Belgium,HSL_8,Civic engagement,2020,0.6959158003307838
BEL,Belgium,HSL_8,Civic engagement,2021,0.43247541724331845
BEL,Belgium,HSL_8,Civic engagement,2022,0.4484667680417076
BEL,Belgium,HSL_8,Civic engagement,2023,0.46445811884009675
BEL,Belgium,HSL_8,Civic engagement,2024,1.0
BEL,Belgium,HSL_9,Environmental quality,2004,0.4953674344547581
BEL,Belgium,HSL_9,Environmental quality,2005,0.49590470016134874
BEL,Belgium,HSL_9,Environmental quality,2006,0.4952974770448567
BEL,Belgium,HSL_9,Environmental quality,2007,0.49633522473795133
BEL,Belgium,HSL_9,Environmental quality,2008,0.4969784513169108
BEL,Belgium,HSL_9,Environmental quality,2009,0.497121130550345
BEL,Belgium,HSL_9,Environmental quality,2010,0.49838196447960476
BEL,Belgium,HSL_9,Environmental quality,2011,0.49823761156359103
BEL,Belgium,HSL_9,Environmental quality,2012,0.4481378981236726
BEL,Belgium,HSL_9,Environmental quality,2013,0.49897567903357815
BEL,Belgium,HSL_9,Environmental quality,2014,0.49910536456376037
BEL,Belgium,HSL_9,Environmental quality,2015,0.4991457566905478
BEL,Belgium,HSL_9,Environmental quality,2016,0.4995575687408401
BEL,Belgium,HSL_9,Environmental quality,2017,0.49957762996790067
BEL,Belgium,HSL_9,Environmental quality,2018,0.4444364119215036
BEL,Belgium,HSL_9,Environmental quality,2019,0.49945572129859955
BEL,Belgium,HSL_9,Environmental quality,2020,0.4996409297550342
BEL,Belgium,HSL_9,Environmental quality,2021,0.0
BEL,Belgium,HSL_9,Environmental quality,2022,0.0
BEL,Belgium,HSL_9,Environmental quality,2023,0.0
BEL,Belgium,HSL_9,Environmental quality,2024,0.0
CAN,Canada,HSL_1,Income and wealth,2004,0.633403701399501
CAN,Canada,HSL_1,Income and wealth,2005,0.4923184544964803
CAN,Canada,HSL_1,Income and wealth,2006,0.6554263274998403
CAN,Canada,HSL_1,Income and wealth,2007,0.5289036376995967
CAN,Canada,HSL_1,Income and wealth,2008,0.5233070750562677
CAN,Canada,HSL_1,Income and wealth,2009,0.4767553969884479
CAN,Canada,HSL_1,Income and wealth,2010,0.432411809176162
CAN,Canada,HSL_1,Income and wealth,2011,0.4201876083855394
CAN,Canada,HSL_1,Income and wealth,2012,0.5511509578179786
CAN,Canada,HSL_1,Income and wealth,2013,0.4445568402976829
CAN,Canada,HSL_1,Income and wealth,2014,0.4076052898590681
CAN,Canada,HSL_1,Income and wealth,2015,0.45752021269716997
CAN,Canada,HSL_1,Income and wealth,2016,0.4041809216492274
CAN,Canada,HSL_1,Income and wealth,2017,0.4099439356933758
CAN,Canada,HSL_1,Income and wealth,2018,0.33006452716473966
CAN,Canada,HSL_1,Income and wealth,2019,0.4999331767802024
CAN,Canada,HSL_1,Income and wealth,2020,0.2817073016039301
CAN,Canada,HSL_1,Income and wealth,2021,0.3002973189243084
CAN,Canada,HSL_1,Income and wealth,2022,0.5734340131817945
CAN,Canada,HSL_1,Income and wealth,2023,0.7626887158096785
CAN,Canada,HSL_1,Income and wealth,2024,0.7626887158096785
CAN,Canada,HSL_10,Safety,2004,0.06538775025399672
CAN,Canada,HSL_10,Safety,2005,0.07245851693476583
CAN,Canada,HSL_10,Safety,2006,0.421101770278055
CAN,Canada,HSL_10,Safety,2007,0.39026883590741424
CAN,Canada,HSL_10,Safety,2008,0.42518438286570126
CAN,Canada,HSL_10,Safety,2009,0.42509586049630815
CAN,Canada,HSL_10,Safety,2010,0.4304928367392891
CAN,Canada,HSL_10,Safety,2011,0.4265005820301937
CAN,Canada,HSL_10,Safety,2012,0.42853594979876863
CAN,Canada,HSL_10,Safety,2013,0.42566531505711713
CAN,Canada,HSL_10,Safety,2014,0.42891267758856433
CAN,Canada,HSL_10,Safety,2015,0.4266442793400662
CAN,Canada,HSL_10,Safety,2016,0.4252464116817976
CAN,Canada,HSL_10,Safety,2017,0.4268726856963774
CAN,Canada,HSL_10,Safety,2018,0.4278854013382096
CAN,Canada,HSL_10,Safety,2019,0.4267595420555097
CAN,Canada,HSL_10,Safety,2020,0.42531193739506085
CAN,Canada,HSL_10,Safety,2021,0.4241490677440073
CAN,Canada,HSL_10,Safety,2022,0.45578231292517024
CAN,Canada,HSL_10,Safety,2023,0.5000000000000002
CAN,Canada,HSL_10,Safety,2024,0.5000000000000002
CAN,Canada,HSL_11,Subjective well-being,2004,0.25502751550258335
CAN,Canada,HSL_11,Subjective well-being,2005,0.25502751550258335
CAN,Canada,HSL_11,Subjective well-being,2006,0.25502751550258335
CAN,Canada,HSL_11,Subjective well-being,2007,0.3016692714935489
CAN,Canada,HSL_11,Subjective well-being,2008,0.29947408137825454
CAN,Canada,HSL_11,Subjective well-being,2009,0.39472864941704755
CAN,Canada,HSL_11,Subjective well-being,2010,0.4061570305507249
CAN,Canada,HSL_11,Subjective well-being,2011,0.43593063200536725
CAN,Canada,HSL_11,Subjective well-being,2012,0.41793391607761654
CAN,Canada,HSL_11,Subjective well-being,2013,0.49349990571983565
CAN,Canada,HSL_11,Subjective well-being,2014,0.4847006677466219
CAN,Canada,HSL_11,Subjective well-being,2015,0.4936406422038378
CAN,Canada,HSL_11,Subjective well-being,2016,0.4999672394915991
CAN,Canada,HSL_11,Subjective well-being,2017,0.500313457735146
CAN,Canada,HSL_11,Subjective well-being,2018,0.48145308670978626
CAN,Canada,HSL_11,Subjective well-being,2019,0.5009576210992756
CAN,Canada,HSL_11,Subjective well-being,2020,0.5230837936992628
CAN,Canada,HSL_11,Subjective well-being,2021,0.5087181236987883
CAN,Canada,HSL_11,Subjective well-being,2022,0.5061259140156121
CAN,Canada,HSL_11,Subjective well-being,2023,0.42317773947382625
CAN,Canada,HSL_11,Subjective well-being,2024,0.42317773947382625
CAN,Canada,HSL_2,Work and job quality,2004,0.34790852287321833
CAN,Canada,HSL_2,Work and job quality,2005,0.34728930404517766
CAN,Canada,HSL_2,Work and job quality,2006,0.3415568582982525
CAN,Canada,HSL_2,Work and job quality,2007,0.28163892861522005
CAN,Canada,HSL_2,Work and job quality,2008,0.29554291538128535
CAN,Canada,HSL_2,Work and job quality,2009,0.30176347822672883
CAN,Canada,HSL_2,Work and job quality,2010,0.3009805408101659
CAN,Canada,HSL_2,Work and job quality,2011,0.30162713364563143
CAN,Canada,HSL_2,Work and job quality,2012,0.30917112829499754
