Reference area,Domain,TIME_PERIOD,mean_normalized_measure
Türkiye,Subjective well-being,2015,0.4168
Türkiye,Subjective well-being,2016,0.4168
Türkiye,Subjective well-being,2017,0.4496
Türkiye,Subjective well-being,2018,0.3524
Türkiye,Subjective well-being,2019,0.4814
Türkiye,Subjective well-being,2020,0.413
Türkiye,Subjective well-being,2021,0.3718
Türkiye,Subjective well-being,2022,0.3741
Türkiye,Subjective well-being,2023,0.3876
Türkiye,Work and job quality,2006,0.4208
Türkiye,Work and job quality,2007,0.409
Türkiye,Work and job quality,2008,0.3991
Türkiye,Work and job quality,2009,0.3843
Türkiye,Work and job quality,2010,0.5167
Türkiye,Work and job quality,2011,0.4854
Türkiye,Work and job quality,2012,0.5818
Türkiye,Work and job quality,2013,0.5617
Türkiye,Work and job quality,2014,0.5554
Türkiye,Work and job quality,2015,0.5641
Türkiye,Work and job quality,2016,0.5305
Türkiye,Work and job quality,2017,0.4928
Türkiye,Work and job quality,2018,0.5204
Türkiye,Work and job quality,2019,0.4652
Türkiye,Work and job quality,2020,0.4763
Türkiye,Work and job quality,2021,0.5404
Türkiye,Work and job quality,2022,0.4897
Türkiye,Work and job quality,2023,0.3775
Türkiye,Work-life balance,2006,0.0839
Türkiye,Work-life balance,2007,0.0839
Türkiye,Work-life balance,2008,0.0839
Türkiye,Work-life balance,2009,0.0839
Türkiye,Work-life balance,2010,0.0839
Türkiye,Work-life balance,2011,0.0839
Türkiye,Work-life balance,2012,0.0839
Türkiye,Work-life balance,2013,0.0839
Türkiye,Work-life balance,2014,0.2991
Türkiye,Work-life balance,2015,0.254425
Türkiye,Work-life balance,2016,0.20975
Türkiye,Work-life balance,2017,0.165075
Türkiye,Work-life balance,2018,0.1204
Türkiye,Work-life balance,2019,0.108775
Türkiye,Work-life balance,2020,0.09714999999999999
Türkiye,Work-life balance,2021,0.08552499999999999
Türkiye,Work-life balance,2022,0.0739
Türkiye,Work-life balance,2023,0.0739
United Kingdom,Civic engagement,2006,0.5294
United Kingdom,Civic engagement,2007,0.5294
United Kingdom,Civic engagement,2008,0.5294
United Kingdom,Civic engagement,2009,0.5294
United Kingdom,Civic engagement,2010,0.5294
United Kingdom,Civic engagement,2011,0.5833
United Kingdom,Civic engagement,2012,0.6372
United Kingdom,Civic engagement,2013,0.6911
United Kingdom,Civic engagement,2014,0.53415
United Kingdom,Civic engagement,2015,0.3772
United Kingdom,Civic engagement,2016,0.45355
United Kingdom,Civic engagement,2017,0.5299
United Kingdom,Civic engagement,2018,0.43675
United Kingdom,Civic engagement,2019,0.3436
United Kingdom,Civic engagement,2020,0.29225
United Kingdom,Civic engagement,2021,0.2409
United Kingdom,Civic engagement,2022,0.2173
United Kingdom,Civic engagement,2023,0.1937
United Kingdom,Environmental quality,2006,0.9497
United Kingdom,Environmental quality,2007,0.961
United Kingdom,Environmental quality,2008,0.9679
United Kingdom,Environmental quality,2009,0.9695
United Kingdom,Environmental quality,2010,0.9829
United Kingdom,Environmental quality,2011,0.9815
United Kingdom,Environmental quality,2012,0.7776
United Kingdom,Environmental quality,2013,0.9889
United Kingdom,Environmental quality,2014,0.9901
United Kingdom,Environmental quality,2015,0.9905
United Kingdom,Environmental quality,2016,0.9916
United Kingdom,Environmental quality,2017,0.9943
United Kingdom,Environmental quality,2018,0.7677
United Kingdom,Environmental quality,2019,0.991
United Kingdom,Environmental quality,2020,0.9916
United Kingdom,Environmental quality,2021,1.0
United Kingdom,Environmental quality,2022,1.0
United Kingdom,Environmental quality,2023,1.0
United Kingdom,Health,2006,0.6786
United Kingdom,Health,2007,0.6885
United Kingdom,Health,2008,0.682
United Kingdom,Health,2009,0.6811
United Kingdom,Health,2010,0.6819
United Kingdom,Health,2011,0.6804
United Kingdom,Health,2012,0.6803
United Kingdom,Health,2013,0.6794
United Kingdom,Health,2014,0.5928
United Kingdom,Health,2015,0.6603
United Kingdom,Health,2016,0.6647
United Kingdom,Health,2017,0.6532
United Kingdom,Health,2018,0.6507
United Kingdom,Health,2019,0.6525
United Kingdom,Health,2020,0.73
United Kingdom,Health,2021,0.6872
United Kingdom,Health,2022,0.6516
United Kingdom,Health,2023,0.6516
United Kingdom,Housing,2006,0.3212
United Kingdom,Housing,2007,0.3679
United Kingdom,Housing,2008,0.3919
United Kingdom,Housing,2009,0.4288
United Kingdom,Housing,2010,0.5695
United Kingdom,Housing,2011,0.5577
United Kingdom,Housing,2012,0.549
United Kingdom,Housing,2013,0.5735
United Kingdom,Housing,2014,0.5493
United Kingdom,Housing,2015,0.5308
United Kingdom,Housing,2016,0.5187
United Kingdom,Housing,2017,0.5152
United Kingdom,Housing,2018,0.5003
United Kingdom,Housing,2019,0.6076
United Kingdom,Housing,2020,0.5331
United Kingdom,Housing,2021,0.2685
United Kingdom,Housing,2022,0.3108
United Kingdom,Housing,2023,0.3385
United Kingdom,Income and wealth,2006,0.6327
United Kingdom,Income and wealth,2007,0.4968
United Kingdom,Income and wealth,2008,0.4866
United Kingdom,Income and wealth,2009,0.5505
United Kingdom,Income and wealth,2010,0.2442
United Kingdom,Income and wealth,2011,0.2327
United Kingdom,Income and wealth,2012,0.2122
United Kingdom,Income and wealth,2013,0.3691
United Kingdom,Income and wealth,2014,0.2038
United Kingdom,Income and wealth,2015,0.4447
United Kingdom,Income and wealth,2016,0.2039
United Kingdom,Income and wealth,2017,0.4336
United Kingdom,Income and wealth,2018,0.2375
United Kingdom,Income and wealth,2019,0.2895
United Kingdom,Income and wealth,2020,0.2183
United Kingdom,Income and wealth,2021,0.2335
United Kingdom,Income and wealth,2022,0.0224
United Kingdom,Income and wealth,2023,0.0224
United Kingdom,Knowledge and skills,2006,0.6898
United Kingdom,Knowledge and skills,2007,0.6878666666666666
United Kingdom,Knowledge and skills,2008,0.6859333333333334
United Kingdom,Knowledge and skills,2009,0.684
United Kingdom,Knowledge and skills,2010,0.6954
United Kingdom,Knowledge and skills,2011,0.7068
United Kingdom,Knowledge and skills,2012,0.7182
United Kingdom,Knowledge and skills,2013,0.7254999999999999
United Kingdom,Knowledge and skills,2014,0.7328
United Kingdom,Knowledge and skills,2015,0.7401
United Kingdom,Knowledge and skills,2016,0.7293
United Kingdom,Knowledge and skills,2017,0.7185
United Kingdom,Knowledge and skills,2018,0.7077
United Kingdom,Knowledge and skills,2019,0.6970000000000001
United Kingdom,Knowledge and skills,2020,0.6863
United Kingdom,Knowledge and skills,2021,0.6756
United Kingdom,Knowledge and skills,2022,0.6649
United Kingdom,Knowledge and skills,2023,0.6649
United Kingdom,Safety,2006,0.6793
United Kingdom,Safety,2007,0.6524
United Kingdom,Safety,2008,0.6631
United Kingdom,Safety,2009,0.6892
United Kingdom,Safety,2010,0.7011
United Kingdom,Safety,2011,0.7071
United Kingdom,Safety,2012,0.6838
United Kingdom,Safety,2013,0.7071
United Kingdom,Safety,2014,0.7328
United Kingdom,Safety,2015,0.7226
United Kingdom,Safety,2016,0.7234
United Kingdom,Safety,2017,0.7501
United Kingdom,Safety,2018,0.7503
United Kingdom,Safety,2019,0.7293
United Kingdom,Safety,2020,0.7142
United Kingdom,Safety,2021,0.6682
United Kingdom,Safety,2022,0.7028
United Kingdom,Safety,2023,0.6893
United Kingdom,Social connections,2006,0.9528
United Kingdom,Social connections,2007,0.9294
United Kingdom,Social connections,2008,0.8984
United Kingdom,Social connections,2009,0.9205
United Kingdom,Social connections,2010,0.8944
United Kingdom,Social connections,2011,0.8803
United Kingdom,Social connections,2012,0.8732
United Kingdom,Social connections,2013,0.7786
United Kingdom,Social connections,2014,0.702
United Kingdom,Social connections,2015,0.8492
United Kingdom,Social connections,2016,0.8492
United Kingdom,Social connections,2017,0.7778
United Kingdom,Social connections,2018,0.7954
United Kingdom,Social connections,2019,0.7172
United Kingdom,Social connections,2020,0.6807
United Kingdom,Social connections,2021,0.6351
United Kingdom,Social connections,2022,0.7045
United Kingdom,Social connections,2023,0.6967
United Kingdom,Subjective well-being,2006,0.7164
United Kingdom,Subjective well-being,2007,0.6269
United Kingdom,Subjective well-being,2008,0.6278
United Kingdom,Subjective well-being,2009,0.7042
United Kingdom,Subjective well-being,2010,0.7215
United Kingdom,Subjective well-being,2011,0.6836
United Kingdom,Subjective well-being,2012,0.6836
United Kingdom,Subjective well-being,2013,0.7141
United Kingdom,Subjective well-being,2014,0.7557
United Kingdom,Subjective well-being,2015,0.7546
United Kingdom,Subjective well-being,2016,0.7555
United Kingdom,Subjective well-being,2017,0.7793
United Kingdom,Subjective well-being,2018,0.7588
United Kingdom,Subjective well-being,2019,0.7263
United Kingdom,Subjective well-being,2020,0.7188
United Kingdom,Subjective well-being,2021,0.7303
United Kingdom,Subjective well-being,2022,0.6989
United Kingdom,Subjective well-being,2023,0.7249
United Kingdom,Work and job quality,2006,0.7777
United Kingdom,Work and job quality,2007,0.7906
United Kingdom,Work and job quality,2008,0.77
United Kingdom,Work and job quality,2009,0.7563
United Kingdom,Work and job quality,2010,0.6925
United Kingdom,Work and job quality,2011,0.7695
United Kingdom,Work and job quality,2012,0.7767
United Kingdom,Work and job quality,2013,0.7464
United Kingdom,Work and job quality,2014,0.8196
United Kingdom,Work and job quality,2015,0.7164
United Kingdom,Work and job quality,2016,0.8156
United Kingdom,Work and job quality,2017,0.7849
United Kingdom,Work and job quality,2018,0.757
United Kingdom,Work and job quality,2019,0.7817
United Kingdom,Work and job quality,2020,0.7879
United Kingdom,Work and job quality,2021,0.8064
United Kingdom,Work and job quality,2022,0.779
United Kingdom,Work and job quality,2023,0.7725
United Kingdom,Work-life balance,2006,0.5301
United Kingdom,Work-life balance,2007,0.5301
United Kingdom,Work-life balance,2008,0.5301
United Kingdom,Work-life balance,2009,0.5301
United Kingdom,Work-life balance,2010,0.5301
United Kingdom,Work-life balance,2011,0.5301
United Kingdom,Work-life balance,2012,0.5301
United Kingdom,Work-life balance,2013,0.5301
United Kingdom,Work-life balance,2014,0.5195
United Kingdom,Work-life balance,2015,0.5106499999999999
United Kingdom,Work-life balance,2016,0.5018
United Kingdom,Work-life balance,2017,0.49295
United Kingdom,Work-life balance,2018,0.4841
United Kingdom,Work-life balance,2019,0.4841
United Kingdom,Work-life balance,2020,0.4841
United Kingdom,Work-life balance,2021,0.4841
United Kingdom,Work-life balance,2022,0.4841
United Kingdom,Work-life balance,2023,0.4841
United States,Civic engagement,2006,0.0509
United States,Civic engagement,2007,0.1406
United States,Civic engagement,2008,0.2303
United States,Civic engagement,2009,0.23815
United States,Civic engagement,2010,0.246
United States,Civic engagement,2011,0.38285
United States,Civic engagement,2012,0.5197
United States,Civic engagement,2013,0.35345000000000004
United States,Civic engagement,2014,0.1872
United States,Civic engagement,2015,0.376
United States,Civic engagement,2016,0.5648
United States,Civic engagement,2017,0.33209999999999995
United States,Civic engagement,2018,0.0994
United States,Civic engagement,2019,0.19155
United States,Civic engagement,2020,0.2837
United States,Civic engagement,2021,0.2837
United States,Civic engagement,2022,0.2837
United States,Civic engagement,2023,0.2837
United States,Environmental quality,2006,0.4761
United States,Environmental quality,2007,0.6851
United States,Environmental quality,2008,0.5374
United States,Environmental quality,2009,0.5109
United States,Environmental quality,2010,0.5846
United States,Environmental quality,2011,0.3761
United States,Environmental quality,2012,0.6335
United States,Environmental quality,2013,0.6217
United States,Environmental quality,2014,0.6762
United States,Environmental quality,2015,0.6742
United States,Environmental quality,2016,0.5847
United States,Environmental quality,2017,0.7209
United States,Environmental quality,2018,0.5918
United States,Environmental quality,2019,0.5088
United States,Environmental quality,2020,0.7164
United States,Environmental quality,2021,0.6678
United States,Environmental quality,2022,0.3116
United States,Environmental quality,2023,0.4336
United States,Health,2006,0.6759
United States,Health,2007,0.6887
United States,Health,2008,0.6781
United States,Health,2009,0.6701
United States,Health,2010,0.6633
United States,Health,2011,0.6635
United States,Health,2012,0.6632
United States,Health,2013,0.6612
United States,Health,2014,0.6615
United States,Health,2015,0.6466
United States,Health,2016,0.6528
United States,Health,2017,0.632
United States,Health,2018,0.6329
United States,Health,2019,0.6261
United States,Health,2020,0.6151
United States,Health,2021,0.6123
United States,Health,2022,0.6549
United States,Health,2023,0.6549
United States,Housing,2006,0.7586
United States,Housing,2007,0.6522
United States,Housing,2008,0.7852
United States,Housing,2009,0.7164
United States,Housing,2010,0.8503
United States,Housing,2011,0.8345
United States,Housing,2012,0.8067
United States,Housing,2013,0.7668
United States,Housing,2014,0.8077
United States,Housing,2015,0.7272
United States,Housing,2016,0.7631
United States,Housing,2017,0.7004
United States,Housing,2018,0.7389
United States,Housing,2019,0.6863
United States,Housing,2020,0.7606
United States,Housing,2021,0.6504
United States,Housing,2022,0.7544
United States,Housing,2023,0.4526
United States,Income and wealth,2006,1.0
United States,Income and wealth,2007,1.0
United States,Income and wealth,2008,1.0
United States,Income and wealth,2009,0.9705
United States,Income and wealth,2010,0.6609
United States,Income and wealth,2011,1.0
United States,Income and wealth,2012,1.0
United States,Income and wealth,2013,0.6415
United States,Income and wealth,2014,0.7492
United States,Income and wealth,2015,0.7432
United States,Income and wealth,2016,0.5687
United States,Income and wealth,2017,0.7876
United States,Income and wealth,2018,0.772
United States,Income and wealth,2019,0.7911
United States,Income and wealth,2020,0.6999
United States,Income and wealth,2021,0.6784
United States,Income and wealth,2022,0.7856
United States,Income and wealth,2023,0.7856
United States,Knowledge and skills,2006,0.5803
United States,Knowledge and skills,2007,0.6079333333333333
United States,Knowledge and skills,2008,0.6355666666666667
United States,Knowledge and skills,2009,0.6632
United States,Knowledge and skills,2010,0.5999
United States,Knowledge and skills,2011,0.5366
United States,Knowledge and skills,2012,0.4733
United States,Knowledge and skills,2013,0.5502
United States,Knowledge and skills,2014,0.6271
United States,Knowledge and skills,2015,0.704
United States,Knowledge and skills,2016,0.73245
United States,Knowledge and skills,2017,0.7609
United States,Knowledge and skills,2018,0.66
United States,Knowledge and skills,2019,0.65915
United States,Knowledge and skills,2020,0.6583
United States,Knowledge and skills,2021,0.65745
United States,Knowledge and skills,2022,0.6566
United States,Knowledge and skills,2023,0.6566
United States,Safety,2006,0.7603
United States,Safety,2007,0.761
United States,Safety,2008,0.7512
United States,Safety,2009,0.7406
United States,Safety,2010,0.7078
United States,Safety,2011,0.678
United States,Safety,2012,0.6487
United States,Safety,2013,0.6769
United States,Safety,2014,0.6472
United States,Safety,2015,0.6283
United States,Safety,2016,0.6236
United States,Safety,2017,0.6315
United States,Safety,2018,0.634
United States,Safety,2019,0.6283
United States,Safety,2020,0.6401
United States,Safety,2021,0.6376
United States,Safety,2022,0.6486
United States,Safety,2023,0.6486
United States,Social connections,2006,0.916
United States,Social connections,2007,0.8791500000000001
United States,Social connections,2008,0.8423
United States,Social connections,2009,0.8255
United States,Social connections,2010,0.7545
United States,Social connections,2011,0.7856
United States,Social connections,2012,0.7792
United States,Social connections,2013,0.7792
United States,Social connections,2014,0.7717
United States,Social connections,2015,0.7653
United States,Social connections,2016,0.7653
United States,Social connections,2017,0.7576
United States,Social connections,2018,0.6954
United States,Social connections,2019,0.718
United States,Social connections,2020,0.732
United States,Social connections,2021,0.732
United States,Social connections,2022,0.6856
United States,Social connections,2023,0.6856
United States,Subjective well-being,2006,0.6659
United States,Subjective well-being,2007,0.6555
United States,Subjective well-being,2008,0.6605
United States,Subjective well-being,2009,0.5901
United States,Subjective well-being,2010,0.5873
United States,Subjective well-being,2011,0.5582
United States,Subjective well-being,2012,0.5582
United States,Subjective well-being,2013,0.5582
United States,Subjective well-being,2014,0.626
United States,Subjective well-being,2015,0.626
United States,Subjective well-being,2016,0.626
United States,Subjective well-being,2017,0.6379
United States,Subjective well-being,2018,0.6379
United States,Subjective well-being,2019,0.6455
United States,Subjective well-being,2020,0.6474
United States,Subjective well-being,2021,0.6474
United States,Subjective well-being,2022,0.6085
United States,Subjective well-being,2023,0.6085
United States,Work and job quality,2006,0.8007
United States,Work and job quality,2007,0.8108
United States,Work and job quality,2008,0.795
United States,Work and job quality,2009,0.7684
United States,Work and job quality,2010,0.7613
United States,Work and job quality,2011,0.7666
United States,Work and job quality,2012,0.7813
United States,Work and job quality,2013,0.7997
United States,Work and job quality,2014,0.8162
United States,Work and job quality,2015,0.7267
United States,Work and job quality,2016,0.8169
United States,Work and job quality,2017,0.7941
United States,Work and job quality,2018,0.8087
United States,Work and job quality,2019,0.7916
United States,Work and job quality,2020,0.7821
United States,Work and job quality,2021,0.7977
United States,Work and job quality,2022,0.7778
United States,Work and job quality,2023,0.8042
United States,Work-life balance,2006,0.6077
United States,Work-life balance,2007,0.2845
United States,Work-life balance,2008,0.1288
United States,Work-life balance,2009,0.1371
United States,Work-life balance,2010,0.1353
